reference,amount,type,date,year
6443,-9186.0,Groceries,2020-10-27,2020
5012,3327.0,Tips,2020-10-27,2020
1988,139.0,Other,2020-10-27,2020
3102,-4929.0,Groceries,2020-10-29,2020
276,-9846.0,Food,2020-10-29,2020
7691,2919.0,Salary,2020-10-29,2020
5778,3475.0,Salary,2020-11-01,2020
3284,-1022.0,Food,2020-11-02,2020
8003,-151.0,Subscriptions,2020-11-03,2020
6027,-2940.0,Groceries,2020-11-03,2020
3645,-1978.0,Leisure,2020-11-05,2020
351,9027.0,Salary,2020-11-05,2020
5650,9739.0,Tips,2020-11-06,2020
2693,5611.0,Salary,2020-11-12,2020
5082,1331.0,Tips,2020-11-12,2020
5540,-1556.0,Subscriptions,2020-11-13,2020
3799,-3352.0,Subscriptions,2020-11-13,2020
136,-7641.0,Leisure,2020-11-13,2020
915,4683.0,Salary,2020-11-13,2020
9169,-9757.0,Food,2020-11-13,2020
2051,6756.0,Tips,2020-11-14,2020
5619,-9121.0,Health Insurance,2020-11-15,2020
817,9497.0,Tips,2020-11-15,2020
7465,52.0,Tips,2020-11-18,2020
2850,3858.0,Tips,2020-11-18,2020
4572,-6139.0,Groceries,2020-11-18,2020
7408,-4497.0,Groceries,2020-11-19,2020
5824,-6960.0,Subscriptions,2020-11-19,2020
3413,9725.0,Salary,2020-11-21,2020
8505,4346.0,Salary,2020-11-21,2020
74,9700.0,Salary,2020-11-22,2020
6055,-9108.0,Investments,2020-11-22,2020
3015,-6706.0,Groceries,2020-11-24,2020
3170,5057.0,Tips,2020-11-24,2020
7790,-9383.0,Health Insurance,2020-11-25,2020
8795,-7693.0,Groceries,2020-11-27,2020
4201,-7289.0,Health Insurance,2020-11-27,2020
5648,670.0,Other,2020-11-27,2020
868,108.0,Tips,2020-11-28,2020
4869,-6939.0,Leisure,2020-11-29,2020
8281,-512.0,Investments,2020-11-30,2020
7844,-5247.0,Health Insurance,2020-12-03,2020
5654,-2850.0,Groceries,2020-12-03,2020
6590,3310.0,Other,2020-12-03,2020
3546,6836.0,Salary,2020-12-05,2020
4671,-5558.0,Subscriptions,2020-12-05,2020
9852,-4233.0,Food,2020-12-06,2020
5351,-7500.0,Health Insurance,2020-12-06,2020
9529,-1635.0,Health Insurance,2020-12-06,2020
1269,6737.0,Salary,2020-12-07,2020
3059,-6233.0,Food,2020-12-09,2020
2429,-1359.0,Investments,2020-12-10,2020
3349,6152.0,Tips,2020-12-11,2020
3016,-4870.0,Investments,2020-12-12,2020
4507,4004.0,Salary,2020-12-13,2020
3071,-833.0,Groceries,2020-12-13,2020
2272,-1906.0,Food,2020-12-16,2020
3125,-6026.0,Subscriptions,2020-12-16,2020
1659,8268.0,Salary,2020-12-17,2020
9160,5968.0,Other,2020-12-19,2020
4646,9072.0,Salary,2020-12-20,2020
9228,-1308.0,Groceries,2020-12-21,2020
1149,-4507.0,Subscriptions,2020-12-21,2020
9734,1639.0,Tips,2020-12-22,2020
1746,4891.0,Salary,2020-12-22,2020
7453,-3657.0,Health Insurance,2020-12-23,2020
3269,1560.0,Salary,2020-12-23,2020
2751,-2509.0,Health Insurance,2020-12-24,2020
9589,8981.0,Salary,2020-12-24,2020
2649,7614.0,Tips,2020-12-26,2020
1035,-8640.0,Groceries,2020-12-26,2020
7700,-3811.0,Leisure,2020-12-27,2020
8959,-6695.0,Leisure,2020-12-27,2020
1450,9558.0,Other,2020-12-30,2020
8317,-9832.0,Groceries,2020-12-31,2020
9426,6603.0,Other,2020-12-31,2020
2884,-4211.0,Subscriptions,2020-12-31,2020
2543,-6981.0,Groceries,2021-01-01,2021
8526,2446.0,Salary,2021-01-01,2021
6468,-5303.0,Health Insurance,2021-01-01,2021
4327,8359.0,Tips,2021-01-02,2021
2969,-6859.0,Health Insurance,2021-01-05,2021
9956,-3658.0,Subscriptions,2021-01-05,2021
7516,-2632.0,Health Insurance,2021-01-06,2021
8511,5381.0,Salary,2021-01-06,2021
8247,-2237.0,Subscriptions,2021-01-07,2021
4852,3527.0,Other,2021-01-07,2021
1596,-1931.0,Leisure,2021-01-08,2021
597,-7559.0,Leisure,2021-01-09,2021
4292,-2934.0,Groceries,2021-01-10,2021
9307,5016.0,Tips,2021-01-12,2021
5557,-3876.0,Leisure,2021-01-13,2021
829,-2384.0,Leisure,2021-01-16,2021
5448,-8020.0,Leisure,2021-01-17,2021
215,-592.0,Health Insurance,2021-01-17,2021
1487,8161.0,Tips,2021-01-18,2021
2641,-8469.0,Health Insurance,2021-01-19,2021
4533,-1086.0,Food,2021-01-20,2021
2446,-3705.0,Leisure,2021-01-20,2021
3587,5532.0,Salary,2021-01-21,2021
67,-9656.0,Health Insurance,2021-01-21,2021
2307,9616.0,Tips,2021-01-21,2021
5694,9702.0,Salary,2021-01-21,2021
4019,-2350.0,Food,2021-01-22,2021
8400,-6476.0,Health Insurance,2021-01-22,2021
9221,1180.0,Other,2021-01-23,2021
2333,-3425.0,Subscriptions,2021-01-24,2021
2834,-6782.0,Food,2021-01-25,2021
3218,-1781.0,Health Insurance,2021-01-26,2021
1564,2625.0,Other,2021-01-26,2021
7903,-2174.0,Groceries,2021-01-26,2021
7025,4012.0,Salary,2021-01-28,2021
8551,-2843.0,Health Insurance,2021-01-29,2021
9449,9428.0,Salary,2021-01-30,2021
7397,-2518.0,Leisure,2021-01-31,2021
3684,3595.0,Tips,2021-01-31,2021
6176,1439.0,Tips,2021-02-01,2021
2950,8216.0,Other,2021-02-02,2021
6513,-8824.0,Health Insurance,2021-02-04,2021
2482,-3219.0,Health Insurance,2021-02-05,2021
5627,7619.0,Salary,2021-02-06,2021
2462,-1426.0,Groceries,2021-02-07,2021
72,-7876.0,Subscriptions,2021-02-07,2021
7022,-3321.0,Investments,2021-02-07,2021
5636,2830.0,Other,2021-02-09,2021
3851,7446.0,Other,2021-02-09,2021
3605,-501.0,Groceries,2021-02-09,2021
5761,5203.0,Other,2021-02-09,2021
7006,3838.0,Other,2021-02-10,2021
6840,-9054.0,Leisure,2021-02-10,2021
3293,-842.0,Investments,2021-02-11,2021
76,-874.0,Investments,2021-02-12,2021
5573,-2805.0,Groceries,2021-02-14,2021
4532,5909.0,Salary,2021-02-14,2021
9679,-4744.0,Investments,2021-02-15,2021
7030,2347.0,Salary,2021-02-18,2021
756,-579.0,Food,2021-02-18,2021
8776,2052.0,Other,2021-02-18,2021
1091,9483.0,Tips,2021-02-18,2021
8160,6236.0,Salary,2021-02-19,2021
5211,3751.0,Other,2021-02-20,2021
1412,1636.0,Tips,2021-02-20,2021
8791,-9077.0,Investments,2021-02-21,2021
2586,6587.0,Tips,2021-02-24,2021
2767,-2196.0,Health Insurance,2021-02-27,2021
7940,-1242.0,Subscriptions,2021-02-27,2021
5895,-585.0,Subscriptions,2021-02-28,2021
5956,-9679.0,Health Insurance,2021-03-01,2021
4960,3247.0,Salary,2021-03-02,2021
6674,6770.0,Salary,2021-03-03,2021
3701,-3927.0,Health Insurance,2021-03-04,2021
4122,-4961.0,Groceries,2021-03-04,2021
6447,-2684.0,Health Insurance,2021-03-05,2021
1973,-8334.0,Food,2021-03-07,2021
2534,4497.0,Tips,2021-03-07,2021
4590,2803.0,Salary,2021-03-07,2021
406,8317.0,Salary,2021-03-08,2021
1748,9886.0,Salary,2021-03-09,2021
3428,9078.0,Other,2021-03-10,2021
1592,-3390.0,Food,2021-03-11,2021
6477,-7107.0,Health Insurance,2021-03-12,2021
6629,1151.0,Salary,2021-03-12,2021
6140,3089.0,Other,2021-03-15,2021
7250,-6231.0,Subscriptions,2021-03-15,2021
5959,2960.0,Salary,2021-03-16,2021
9485,-944.0,Subscriptions,2021-03-16,2021
1010,7888.0,Salary,2021-03-19,2021
6666,7066.0,Salary,2021-03-20,2021
9094,5307.0,Tips,2021-03-24,2021
4837,8524.0,Other,2021-03-24,2021
570,3739.0,Salary,2021-03-24,2021
4364,-5313.0,Health Insurance,2021-03-25,2021
403,9858.0,Tips,2021-03-25,2021
8289,2585.0,Tips,2021-03-25,2021
3264,2063.0,Salary,2021-03-26,2021
7780,4349.0,Salary,2021-03-26,2021
6007,8260.0,Salary,2021-03-29,2021
979,-1581.0,Investments,2021-03-29,2021
482,-613.0,Investments,2021-03-30,2021
1448,-4654.0,Food,2021-04-02,2021
2129,-4384.0,Leisure,2021-04-04,2021
8803,940.0,Other,2021-04-04,2021
2508,-607.0,Subscriptions,2021-04-05,2021
7121,-9561.0,Health Insurance,2021-04-07,2021
8799,-319.0,Investments,2021-04-08,2021
3806,-737.0,Food,2021-04-09,2021
472,9065.0,Tips,2021-04-10,2021
8266,-8851.0,Leisure,2021-04-11,2021
8165,3084.0,Salary,2021-04-11,2021
1628,-9174.0,Health Insurance,2021-04-11,2021
163,-1792.0,Health Insurance,2021-04-12,2021
9907,3769.0,Other,2021-04-12,2021
520,-296.0,Investments,2021-04-15,2021
9348,-5997.0,Investments,2021-04-15,2021
3662,-9955.0,Health Insurance,2021-04-16,2021
8430,-4764.0,Groceries,2021-04-17,2021
7446,1979.0,Other,2021-04-17,2021
1050,7423.0,Salary,2021-04-18,2021
5477,-9689.0,Groceries,2021-04-18,2021
9021,9094.0,Other,2021-04-20,2021
4098,-6521.0,Food,2021-04-20,2021
7266,5498.0,Salary,2021-04-21,2021
5426,-3047.0,Leisure,2021-04-22,2021
5601,-523.0,Investments,2021-04-23,2021
9266,-9043.0,Subscriptions,2021-04-23,2021
8307,4978.0,Other,2021-04-24,2021
399,3593.0,Salary,2021-04-24,2021
9871,-8107.0,Subscriptions,2021-04-30,2021
6952,3720.0,Tips,2021-05-04,2021
5007,-2228.0,Investments,2021-05-06,2021
9150,-5058.0,Leisure,2021-05-07,2021
5711,8311.0,Salary,2021-05-07,2021
5013,7686.0,Tips,2021-05-08,2021
9800,-8125.0,Groceries,2021-05-08,2021
9583,-3598.0,Health Insurance,2021-05-08,2021
8244,-7257.0,Leisure,2021-05-09,2021
481,963.0,Tips,2021-05-10,2021
6525,2974.0,Other,2021-05-10,2021
5787,7216.0,Salary,2021-05-10,2021
4558,5134.0,Tips,2021-05-10,2021
9748,-3963.0,Leisure,2021-05-13,2021
8687,-9231.0,Subscriptions,2021-05-13,2021
2476,4760.0,Tips,2021-05-13,2021
7422,-2128.0,Food,2021-05-14,2021
7050,-7169.0,Subscriptions,2021-05-14,2021
7375,-1257.0,Health Insurance,2021-05-18,2021
2620,7229.0,Other,2021-05-18,2021
5740,7383.0,Tips,2021-05-19,2021
2660,2940.0,Other,2021-05-19,2021
352,-799.0,Food,2021-05-21,2021
4310,5032.0,Tips,2021-05-21,2021
267,57.0,Tips,2021-05-22,2021
6174,1912.0,Salary,2021-05-22,2021
7742,5274.0,Tips,2021-05-23,2021
525,-2684.0,Groceries,2021-05-24,2021
1193,5783.0,Tips,2021-05-24,2021
9001,-3576.0,Groceries,2021-05-25,2021
9755,3301.0,Other,2021-05-25,2021
8784,-7967.0,Investments,2021-05-26,2021
1067,-3173.0,Food,2021-05-27,2021
2982,-518.0,Investments,2021-05-27,2021
6689,-3400.0,Health Insurance,2021-05-28,2021
4417,6989.0,Other,2021-05-29,2021
1447,-9734.0,Health Insurance,2021-05-29,2021
3141,930.0,Tips,2021-05-30,2021
5924,9772.0,Salary,2021-05-30,2021
8740,196.0,Other,2021-05-31,2021
314,-1573.0,Investments,2021-06-01,2021
8585,6504.0,Salary,2021-06-01,2021
2931,-3383.0,Leisure,2021-06-01,2021
6106,3362.0,Other,2021-06-01,2021
7665,6835.0,Tips,2021-06-02,2021
9837,-3046.0,Investments,2021-06-02,2021
4170,6818.0,Other,2021-06-02,2021
8413,8033.0,Tips,2021-06-05,2021
285,-1945.0,Food,2021-06-07,2021
9435,-7468.0,Leisure,2021-06-07,2021
4781,3310.0,Tips,2021-06-08,2021
1064,9323.0,Salary,2021-06-09,2021
7637,-4237.0,Investments,2021-06-09,2021
1885,629.0,Tips,2021-06-09,2021
7588,-8428.0,Groceries,2021-06-09,2021
3826,7115.0,Other,2021-06-10,2021
3612,553.0,Tips,2021-06-10,2021
6292,7325.0,Other,2021-06-10,2021
4540,9807.0,Tips,2021-06-11,2021
1339,-4576.0,Food,2021-06-11,2021
1577,-492.0,Subscriptions,2021-06-12,2021
9610,-6530.0,Subscriptions,2021-06-12,2021
1483,-540.0,Investments,2021-06-12,2021
6042,-4740.0,Leisure,2021-06-13,2021
7231,-525.0,Groceries,2021-06-13,2021
7370,-2519.0,Groceries,2021-06-15,2021
5025,8695.0,Other,2021-06-16,2021
1651,-923.0,Subscriptions,2021-06-16,2021
5554,-5634.0,Investments,2021-06-17,2021
9327,4338.0,Other,2021-06-18,2021
1972,3919.0,Other,2021-06-19,2021
8870,-2042.0,Subscriptions,2021-06-20,2021
1545,9070.0,Tips,2021-06-20,2021
4130,-2932.0,Health Insurance,2021-06-22,2021
9040,-4011.0,Leisure,2021-06-23,2021
5941,-5976.0,Subscriptions,2021-06-25,2021
333,-5097.0,Investments,2021-06-26,2021
8762,-9063.0,Investments,2021-06-27,2021
1800,91.0,Other,2021-06-27,2021
8793,-2163.0,Health Insurance,2021-06-30,2021
9269,1005.0,Salary,2021-07-03,2021
9078,-636.0,Food,2021-07-06,2021
4455,6549.0,Tips,2021-07-07,2021
9421,3564.0,Other,2021-07-08,2021
2392,-3161.0,Subscriptions,2021-07-08,2021
5228,-6688.0,Subscriptions,2021-07-09,2021
8338,-2625.0,Leisure,2021-07-09,2021
8855,1719.0,Salary,2021-07-10,2021
3552,-6559.0,Investments,2021-07-11,2021
3137,-9581.0,Leisure,2021-07-11,2021
4121,-9454.0,Health Insurance,2021-07-12,2021
2122,5440.0,Other,2021-07-12,2021
1078,-7369.0,Investments,2021-07-12,2021
6910,-2203.0,Leisure,2021-07-12,2021
4383,-9058.0,Food,2021-07-13,2021
9563,-4942.0,Food,2021-07-14,2021
492,2847.0,Tips,2021-07-16,2021
6370,4747.0,Other,2021-07-17,2021
1966,-5958.0,Groceries,2021-07-17,2021
554,-8888.0,Health Insurance,2021-07-20,2021
7398,4063.0,Tips,2021-07-22,2021
3635,2738.0,Tips,2021-07-22,2021
5356,3280.0,Salary,2021-07-23,2021
5911,-3416.0,Leisure,2021-07-24,2021
2223,538.0,Salary,2021-07-25,2021
6624,-6834.0,Food,2021-07-25,2021
1208,-9949.0,Groceries,2021-07-26,2021
8214,-6609.0,Investments,2021-07-28,2021
4114,-4938.0,Groceries,2021-07-29,2021
7544,-1468.0,Groceries,2021-07-30,2021
15,650.0,Salary,2021-07-30,2021
2640,-2290.0,Groceries,2021-07-31,2021
7738,8469.0,Other,2021-07-31,2021
2793,-4684.0,Groceries,2021-08-02,2021
7834,2459.0,Tips,2021-08-03,2021
7176,-2713.0,Health Insurance,2021-08-04,2021
603,-5675.0,Leisure,2021-08-04,2021
2799,5727.0,Salary,2021-08-06,2021
1044,-4932.0,Subscriptions,2021-08-11,2021
6340,2285.0,Other,2021-08-11,2021
913,5768.0,Other,2021-08-12,2021
3921,-969.0,Subscriptions,2021-08-12,2021
3630,-5663.0,Health Insurance,2021-08-13,2021
5722,8430.0,Tips,2021-08-14,2021
733,3968.0,Other,2021-08-14,2021
3545,-842.0,Investments,2021-08-15,2021
7341,6439.0,Other,2021-08-16,2021
7990,1030.0,Tips,2021-08-16,2021
7351,-4623.0,Food,2021-08-17,2021
7099,-8254.0,Health Insurance,2021-08-17,2021
4542,-6179.0,Leisure,2021-08-19,2021
7425,4974.0,Salary,2021-08-20,2021
1164,-2486.0,Health Insurance,2021-08-21,2021
7486,5445.0,Tips,2021-08-21,2021
841,-8255.0,Investments,2021-08-21,2021
3780,-7065.0,Subscriptions,2021-08-24,2021
8802,-3660.0,Subscriptions,2021-08-25,2021
3205,9337.0,Other,2021-08-25,2021
3105,3775.0,Salary,2021-08-26,2021
4689,5807.0,Other,2021-08-27,2021
5691,-865.0,Groceries,2021-08-27,2021
2214,6681.0,Salary,2021-08-28,2021
7301,1140.0,Tips,2021-08-29,2021
2212,4395.0,Salary,2021-08-30,2021
7073,-3205.0,Health Insurance,2021-08-31,2021
8532,3954.0,Salary,2021-09-01,2021
6087,-1754.0,Health Insurance,2021-09-02,2021
5526,-7210.0,Investments,2021-09-03,2021
1330,-4832.0,Food,2021-09-04,2021
7302,7806.0,Other,2021-09-05,2021
7459,1524.0,Salary,2021-09-06,2021
1924,8324.0,Other,2021-09-06,2021
3578,-3669.0,Food,2021-09-06,2021
8150,4405.0,Other,2021-09-07,2021
4202,6583.0,Tips,2021-09-08,2021
1335,4754.0,Other,2021-09-10,2021
3486,9649.0,Tips,2021-09-12,2021
5699,-6815.0,Groceries,2021-09-12,2021
3653,3616.0,Salary,2021-09-13,2021
5729,-3610.0,Groceries,2021-09-14,2021
4035,6562.0,Other,2021-09-14,2021
9393,-9670.0,Health Insurance,2021-09-14,2021
4700,-2242.0,Groceries,2021-09-15,2021
2574,6315.0,Tips,2021-09-17,2021
7971,1079.0,Other,2021-09-18,2021
6824,1029.0,Tips,2021-09-18,2021
898,9392.0,Tips,2021-09-19,2021
7320,-3508.0,Health Insurance,2021-09-19,2021
694,-5072.0,Subscriptions,2021-09-21,2021
2606,2949.0,Other,2021-09-21,2021
8779,383.0,Salary,2021-09-22,2021
8981,4790.0,Salary,2021-09-23,2021
3817,-4181.0,Health Insurance,2021-09-23,2021
9749,9482.0,Other,2021-09-24,2021
6612,1493.0,Tips,2021-09-28,2021
7631,4245.0,Salary,2021-09-28,2021
3923,6386.0,Tips,2021-09-29,2021
2756,-7075.0,Subscriptions,2021-09-30,2021
2890,7682.0,Salary,2021-10-02,2021
6374,2999.0,Salary,2021-10-02,2021
9018,244.0,Salary,2021-10-03,2021
5242,6294.0,Salary,2021-10-03,2021
7252,-3231.0,Food,2021-10-03,2021
4696,-2692.0,Leisure,2021-10-03,2021
6652,4921.0,Salary,2021-10-05,2021
7368,-9122.0,Investments,2021-10-05,2021
1209,1779.0,Salary,2021-10-06,2021
1799,-1962.0,Leisure,2021-10-07,2021
5670,3464.0,Tips,2021-10-08,2021
7617,2125.0,Salary,2021-10-08,2021
3618,-4312.0,Subscriptions,2021-10-09,2021
6019,-9630.0,Health Insurance,2021-10-09,2021
1942,4521.0,Salary,2021-10-09,2021
4815,-401.0,Groceries,2021-10-09,2021
3144,729.0,Tips,2021-10-13,2021
7012,2791.0,Other,2021-10-14,2021
3488,-8385.0,Leisure,2021-10-16,2021
2959,7260.0,Other,2021-10-16,2021
1838,-4207.0,Leisure,2021-10-16,2021
1544,1596.0,Other,2021-10-18,2021
4817,2996.0,Tips,2021-10-19,2021
9180,8241.0,Salary,2021-10-19,2021
2326,-9786.0,Investments,2021-10-20,2021
957,777.0,Salary,2021-10-20,2021
1542,-3632.0,Groceries,2021-10-20,2021
3351,5591.0,Salary,2021-10-21,2021
7084,-5501.0,Health Insurance,2021-10-21,2021
6564,-7948.0,Food,2021-10-21,2021
6231,-3758.0,Leisure,2021-10-22,2021
1468,-7427.0,Food,2021-10-22,2021
9725,-5558.0,Subscriptions,2021-10-23,2021
9574,9501.0,Other,2021-10-23,2021
5292,-3570.0,Groceries,2021-10-24,2021
4717,-6721.0,Groceries,2021-10-25,2021
7963,-7889.0,Subscriptions,2021-10-28,2021
3484,-3138.0,Leisure,2021-10-29,2021
8181,-4686.0,Investments,2021-10-29,2021
6103,3132.0,Salary,2021-10-29,2021
2264,-7697.0,Investments,2021-10-30,2021
2372,177.0,Salary,2021-10-31,2021
5462,964.0,Tips,2021-11-02,2021
2737,-5417.0,Leisure,2021-11-04,2021
9198,-9576.0,Groceries,2021-11-05,2021
9747,3124.0,Salary,2021-11-05,2021
8906,368.0,Other,2021-11-08,2021
6771,437.0,Other,2021-11-08,2021
4605,3513.0,Tips,2021-11-08,2021
360,-8491.0,Subscriptions,2021-11-08,2021
6819,-4059.0,Investments,2021-11-10,2021
5850,8500.0,Salary,2021-11-11,2021
8273,-7096.0,Investments,2021-11-12,2021
1009,4549.0,Salary,2021-11-13,2021
1340,7297.0,Other,2021-11-14,2021
7890,481.0,Other,2021-11-15,2021
549,-267.0,Investments,2021-11-16,2021
1200,-680.0,Investments,2021-11-16,2021
9354,-2127.0,Food,2021-11-17,2021
4262,9254.0,Salary,2021-11-17,2021
8079,-9198.0,Health Insurance,2021-11-18,2021
3583,6688.0,Tips,2021-11-18,2021
4431,8975.0,Tips,2021-11-18,2021
3179,-9519.0,Subscriptions,2021-11-19,2021
1710,5902.0,Tips,2021-11-20,2021
6227,5757.0,Tips,2021-11-20,2021
8885,-35.0,Subscriptions,2021-11-20,2021
3317,4333.0,Salary,2021-11-21,2021
3508,-6410.0,Investments,2021-11-22,2021
1867,8048.0,Salary,2021-11-22,2021
9012,-7720.0,Food,2021-11-23,2021
2081,-1971.0,Health Insurance,2021-11-23,2021
4703,-5507.0,Food,2021-11-24,2021
6180,-6860.0,Investments,2021-11-25,2021
9704,22.0,Salary,2021-11-25,2021
2732,-6563.0,Leisure,2021-11-25,2021
4528,3269.0,Other,2021-11-27,2021
9750,-8463.0,Leisure,2021-11-29,2021
622,-8749.0,Subscriptions,2021-11-30,2021
61,-8694.0,Subscriptions,2021-12-01,2021
8417,-3957.0,Leisure,2021-12-01,2021
5928,5318.0,Tips,2021-12-02,2021
6083,1607.0,Other,2021-12-04,2021
9376,131.0,Salary,2021-12-05,2021
1406,4239.0,Other,2021-12-05,2021
4055,-4568.0,Groceries,2021-12-06,2021
7620,-4684.0,Investments,2021-12-06,2021
3703,-3971.0,Health Insurance,2021-12-08,2021
9649,-8449.0,Subscriptions,2021-12-11,2021
7917,-3332.0,Subscriptions,2021-12-13,2021
7009,3753.0,Other,2021-12-13,2021
7959,-9320.0,Food,2021-12-13,2021
5080,-7564.0,Leisure,2021-12-13,2021
3381,-7479.0,Groceries,2021-12-16,2021
7925,-6068.0,Leisure,2021-12-16,2021
7609,-7013.0,Health Insurance,2021-12-17,2021
2490,-3957.0,Groceries,2021-12-18,2021
1210,4960.0,Other,2021-12-19,2021
9797,-2333.0,Groceries,2021-12-20,2021
1613,-5416.0,Investments,2021-12-21,2021
8797,4643.0,Tips,2021-12-22,2021
7155,2910.0,Other,2021-12-22,2021
2216,5020.0,Salary,2021-12-22,2021
1191,-5060.0,Investments,2021-12-22,2021
2698,4274.0,Other,2021-12-22,2021
7290,5051.0,Tips,2021-12-24,2021
7668,7747.0,Other,2021-12-26,2021
2978,6806.0,Tips,2021-12-27,2021
6124,4016.0,Other,2021-12-27,2021
145,-218.0,Groceries,2021-12-28,2021
6816,-6349.0,Groceries,2021-12-28,2021
6698,-6388.0,Investments,2021-12-31,2021
6822,2397.0,Salary,2022-01-01,2022
7913,4189.0,Tips,2022-01-01,2022
9045,9801.0,Other,2022-01-02,2022
398,1198.0,Salary,2022-01-03,2022
5945,6624.0,Tips,2022-01-04,2022
1295,-8330.0,Food,2022-01-04,2022
4594,-7277.0,Health Insurance,2022-01-04,2022
1929,6225.0,Tips,2022-01-04,2022
8053,1207.0,Tips,2022-01-04,2022
3087,-3590.0,Groceries,2022-01-06,2022
1579,2477.0,Salary,2022-01-06,2022
5239,-4040.0,Subscriptions,2022-01-07,2022
7993,-465.0,Investments,2022-01-08,2022
9699,1968.0,Tips,2022-01-08,2022
6984,-2143.0,Food,2022-01-09,2022
3509,6835.0,Tips,2022-01-09,2022
8573,-5412.0,Groceries,2022-01-10,2022
7221,-6707.0,Health Insurance,2022-01-11,2022
7060,-5161.0,Subscriptions,2022-01-11,2022
7548,-8826.0,Investments,2022-01-12,2022
498,-8931.0,Leisure,2022-01-18,2022
1614,2095.0,Tips,2022-01-19,2022
2626,-7045.0,Investments,2022-01-19,2022
1578,-8236.0,Subscriptions,2022-01-19,2022
9619,8346.0,Salary,2022-01-20,2022
7613,8944.0,Tips,2022-01-20,2022
2235,2039.0,Salary,2022-01-21,2022
5996,-4233.0,Leisure,2022-01-23,2022
9896,719.0,Tips,2022-01-27,2022
4776,-6064.0,Investments,2022-01-27,2022
938,8207.0,Other,2022-01-28,2022
2747,8682.0,Other,2022-01-30,2022
2899,-1825.0,Subscriptions,2022-01-31,2022
8074,-8968.0,Subscriptions,2022-01-31,2022
9796,-217.0,Subscriptions,2022-02-01,2022
2335,-3995.0,Subscriptions,2022-02-01,2022
3452,8758.0,Other,2022-02-01,2022
8019,7185.0,Tips,2022-02-03,2022
5844,-4051.0,Food,2022-02-03,2022
5388,3693.0,Tips,2022-02-03,2022
2002,6679.0,Other,2022-02-04,2022
5231,-3939.0,Groceries,2022-02-05,2022
8004,-9617.0,Leisure,2022-02-06,2022
5675,887.0,Tips,2022-02-08,2022
7271,3306.0,Salary,2022-02-08,2022
1983,5603.0,Salary,2022-02-08,2022
3082,-1665.0,Groceries,2022-02-09,2022
6789,7375.0,Other,2022-02-10,2022
5407,7369.0,Tips,2022-02-10,2022
1436,-253.0,Groceries,2022-02-11,2022
4272,-3281.0,Health Insurance,2022-02-11,2022
3127,-2202.0,Food,2022-02-11,2022
2790,5323.0,Tips,2022-02-11,2022
9329,7107.0,Other,2022-02-13,2022
5770,4453.0,Other,2022-02-14,2022
189,-5078.0,Food,2022-02-14,2022
4164,-4674.0,Leisure,2022-02-15,2022
6893,3651.0,Tips,2022-02-17,2022
7515,-6946.0,Health Insurance,2022-02-17,2022
1993,3226.0,Tips,2022-02-18,2022
5118,-7601.0,Investments,2022-02-18,2022
6138,6325.0,Salary,2022-02-19,2022
1148,2851.0,Other,2022-02-20,2022
6507,-9421.0,Health Insurance,2022-02-20,2022
3285,7325.0,Other,2022-02-20,2022
8633,8072.0,Tips,2022-02-21,2022
6338,401.0,Other,2022-02-22,2022
916,-209.0,Subscriptions,2022-02-22,2022
8947,5678.0,Other,2022-02-23,2022
7245,4068.0,Other,2022-02-23,2022
2450,-4422.0,Subscriptions,2022-02-25,2022
1623,665.0,Tips,2022-02-25,2022
6622,-82.0,Food,2022-02-28,2022
892,-1600.0,Food,2022-02-28,2022
3042,-6365.0,Food,2022-02-28,2022
1279,8563.0,Other,2022-03-01,2022
339,-6019.0,Health Insurance,2022-03-04,2022
1230,8297.0,Salary,2022-03-05,2022
845,944.0,Other,2022-03-05,2022
4524,6763.0,Other,2022-03-07,2022
3793,-9717.0,Food,2022-03-07,2022
7283,724.0,Other,2022-03-07,2022
6799,-3753.0,Investments,2022-03-08,2022
2365,4123.0,Other,2022-03-10,2022
8708,1332.0,Other,2022-03-10,2022
9925,7961.0,Salary,2022-03-11,2022
56,-2405.0,Health Insurance,2022-03-12,2022
3992,-9285.0,Groceries,2022-03-14,2022
2967,-2340.0,Investments,2022-03-14,2022
8921,-8310.0,Investments,2022-03-15,2022
8071,1941.0,Other,2022-03-16,2022
9195,-9359.0,Investments,2022-03-16,2022
9413,-1806.0,Subscriptions,2022-03-17,2022
4305,-9904.0,Groceries,2022-03-17,2022
6181,-8553.0,Health Insurance,2022-03-17,2022
5347,7847.0,Salary,2022-03-18,2022
760,-3687.0,Food,2022-03-19,2022
6410,6488.0,Salary,2022-03-19,2022
9280,-6943.0,Health Insurance,2022-03-20,2022
7300,-6602.0,Leisure,2022-03-21,2022
4554,286.0,Other,2022-03-21,2022
2705,-3355.0,Subscriptions,2022-03-23,2022
3915,-9543.0,Leisure,2022-03-25,2022
5427,5042.0,Other,2022-03-25,2022
