reference,amount,type,date
3394,-9188.0,Food,2016-06-02
7872,-5821.0,Health Insurance,2016-06-02
6430,-3229.0,Subscriptions,2016-06-02
9123,-636.0,Subscriptions,2016-06-03
718,467.0,Salary,2016-06-03
4124,6129.0,Tips,2016-06-03
2858,9116.0,Salary,2016-06-03
3659,-8263.0,Health Insurance,2016-06-03
5293,-7012.0,Groceries,2016-06-03
1471,-7625.0,Food,2016-06-04
9833,-5632.0,Food,2016-06-04
7815,6343.0,Salary,2016-06-04
236,5883.0,Other,2016-06-04
4185,-5407.0,Food,2016-06-05
4424,1140.0,Tips,2016-06-05
6641,7968.0,Tips,2016-06-06
1221,-5430.0,Subscriptions,2016-06-06
541,2155.0,Other,2016-06-06
5059,9453.0,Other,2016-06-08
7964,9981.0,Salary,2016-06-09
2913,-2591.0,Leisure,2016-06-09
9760,7379.0,Other,2016-06-09
3929,4149.0,Salary,2016-06-10
4524,8459.0,Salary,2016-06-10
8703,8519.0,Other,2016-06-10
1517,-8540.0,Leisure,2016-06-11
8617,-5939.0,Subscriptions,2016-06-11
4383,-4435.0,Leisure,2016-06-12
9514,-7772.0,Food,2016-06-12
4392,3452.0,Other,2016-06-13
2763,-6432.0,Health Insurance,2016-06-13
9779,3957.0,Salary,2016-06-13
6991,1596.0,Salary,2016-06-14
1507,-1039.0,Subscriptions,2016-06-14
3502,-2304.0,Subscriptions,2016-06-14
5199,2850.0,Tips,2016-06-15
6069,8791.0,Tips,2016-06-15
526,-3144.0,Groceries,2016-06-16
5597,-4177.0,Groceries,2016-06-16
213,3698.0,Salary,2016-06-16
8381,-6245.0,Leisure,2016-06-17
9774,-2278.0,Health Insurance,2016-06-18
5498,-750.0,Health Insurance,2016-06-18
8908,-3704.0,Leisure,2016-06-19
6212,5578.0,Salary,2016-06-19
9493,5362.0,Other,2016-06-19
7378,-895.0,Leisure,2016-06-19
2387,3371.0,Tips,2016-06-21
6169,-6029.0,Leisure,2016-06-21
9298,7100.0,Salary,2016-06-21
7898,-6722.0,Investments,2016-06-21
2161,8.0,Salary,2016-06-22
6303,8422.0,Other,2016-06-22
9332,5926.0,Other,2016-06-22
5141,-6854.0,Groceries,2016-06-23
2800,-6179.0,Investments,2016-06-23
7687,-8192.0,Health Insurance,2016-06-24
4816,2321.0,Other,2016-06-25
2249,-3471.0,Food,2016-06-25
444,-7647.0,Subscriptions,2016-06-25
182,-9880.0,Food,2016-06-25
5729,-3429.0,Health Insurance,2016-06-26
938,8738.0,Tips,2016-06-26
7551,2223.0,Salary,2016-06-26
9972,7849.0,Other,2016-06-27
4025,-965.0,Investments,2016-06-27
6151,113.0,Salary,2016-06-28
4704,-721.0,Health Insurance,2016-06-28
5765,724.0,Tips,2016-06-28
2730,2359.0,Other,2016-06-28
4171,-1648.0,Investments,2016-06-29
6423,8840.0,Salary,2016-06-30
3099,8573.0,Other,2016-06-30
92,7262.0,Other,2016-06-30
8278,2125.0,Salary,2016-07-01
5630,-8218.0,Health Insurance,2016-07-01
3819,8784.0,Other,2016-07-02
8280,4151.0,Tips,2016-07-02
2343,7965.0,Salary,2016-07-02
6226,-9606.0,Investments,2016-07-03
7264,-3488.0,Health Insurance,2016-07-03
454,-9501.0,Leisure,2016-07-04
4348,-12.0,Leisure,2016-07-04
3924,7936.0,Other,2016-07-05
7224,2604.0,Other,2016-07-05
4311,5312.0,Salary,2016-07-05
2314,324.0,Salary,2016-07-07
263,-2500.0,Food,2016-07-07
2491,-7000.0,Leisure,2016-07-08
143,7870.0,Salary,2016-07-08
944,6611.0,Other,2016-07-08
1176,6446.0,Tips,2016-07-09
4549,-7322.0,Leisure,2016-07-09
4933,-3655.0,Food,2016-07-10
3433,-2591.0,Health Insurance,2016-07-10
8114,-7904.0,Food,2016-07-10
1165,6786.0,Tips,2016-07-11
7248,316.0,Other,2016-07-11
3744,9432.0,Tips,2016-07-11
2490,8188.0,Salary,2016-07-12
7463,8720.0,Tips,2016-07-13
3824,-3783.0,Food,2016-07-13
1981,5961.0,Tips,2016-07-13
6011,3646.0,Salary,2016-07-14
1647,-4007.0,Investments,2016-07-15
7284,-9801.0,Health Insurance,2016-07-16
807,-650.0,Health Insurance,2016-07-17
1568,82.0,Other,2016-07-17
7746,7816.0,Other,2016-07-17
8346,5351.0,Other,2016-07-18
4345,8639.0,Other,2016-07-18
1528,244.0,Salary,2016-07-18
1171,-2431.0,Groceries,2016-07-19
341,-76.0,Groceries,2016-07-19
2515,-1551.0,Groceries,2016-07-19
4904,-3802.0,Leisure,2016-07-19
6655,-7385.0,Leisure,2016-07-20
8832,-4544.0,Subscriptions,2016-07-20
1638,-6012.0,Health Insurance,2016-07-20
289,702.0,Tips,2016-07-21
8098,-9937.0,Health Insurance,2016-07-21
4754,6215.0,Tips,2016-07-21
1738,-3376.0,Subscriptions,2016-07-21
8826,9873.0,Tips,2016-07-21
3545,-6536.0,Health Insurance,2016-07-22
5847,-4501.0,Groceries,2016-07-22
6542,2393.0,Tips,2016-07-23
825,3704.0,Tips,2016-07-23
5964,-9278.0,Subscriptions,2016-07-23
3591,-1164.0,Health Insurance,2016-07-24
6705,-8867.0,Food,2016-07-24
6057,4464.0,Other,2016-07-25
5742,-8617.0,Health Insurance,2016-07-25
2127,-3498.0,Investments,2016-07-25
6838,-1120.0,Health Insurance,2016-07-26
6149,-9098.0,Leisure,2016-07-26
2934,-301.0,Leisure,2016-07-27
9447,6669.0,Salary,2016-07-27
2979,5997.0,Tips,2016-07-27
7098,-6653.0,Food,2016-07-27
7728,4685.0,Salary,2016-07-27
510,-500.0,Investments,2016-07-28
9417,-3914.0,Investments,2016-07-28
7022,8598.0,Other,2016-07-28
8452,-1163.0,Health Insurance,2016-07-28
3942,9690.0,Tips,2016-07-28
2952,933.0,Tips,2016-07-29
7785,9282.0,Tips,2016-07-29
5390,-5574.0,Leisure,2016-07-29
1458,5538.0,Tips,2016-07-30
387,-2887.0,Investments,2016-07-30
7559,-2380.0,Leisure,2016-07-30
6420,6099.0,Salary,2016-07-31
7858,8396.0,Tips,2016-07-31
5283,-3432.0,Leisure,2016-07-31
2651,-3651.0,Subscriptions,2016-08-01
974,-8952.0,Groceries,2016-08-01
8566,-1394.0,Leisure,2016-08-02
2661,-3929.0,Food,2016-08-02
5887,-2859.0,Health Insurance,2016-08-03
780,-3738.0,Leisure,2016-08-03
1714,-6798.0,Leisure,2016-08-04
7552,7912.0,Other,2016-08-04
3981,4825.0,Salary,2016-08-05
3778,833.0,Other,2016-08-05
1780,7806.0,Salary,2016-08-06
7626,-1158.0,Investments,2016-08-06
8477,-7628.0,Investments,2016-08-06
4811,2449.0,Salary,2016-08-07
5797,-1020.0,Leisure,2016-08-08
585,-3341.0,Groceries,2016-08-08
156,-3310.0,Subscriptions,2016-08-08
3846,6598.0,Tips,2016-08-08
6454,9140.0,Salary,2016-08-08
9476,-8337.0,Investments,2016-08-09
9838,900.0,Other,2016-08-09
3798,6758.0,Salary,2016-08-09
4449,523.0,Tips,2016-08-10
4976,2331.0,Other,2016-08-11
3369,-589.0,Groceries,2016-08-11
1388,-8113.0,Investments,2016-08-12
3370,-5502.0,Health Insurance,2016-08-12
1030,3914.0,Salary,2016-08-12
2091,-8029.0,Subscriptions,2016-08-12
9680,9047.0,Tips,2016-08-13
4017,6011.0,Salary,2016-08-13
2726,6302.0,Tips,2016-08-14
5210,-2736.0,Groceries,2016-08-14
9051,-4980.0,Health Insurance,2016-08-14
1822,4281.0,Other,2016-08-15
4920,3420.0,Other,2016-08-15
2368,-4189.0,Groceries,2016-08-15
2079,-7889.0,Subscriptions,2016-08-15
3950,1346.0,Salary,2016-08-15
8529,-570.0,Food,2016-08-15
8507,-9932.0,Investments,2016-08-15
1620,9203.0,Other,2016-08-17
7080,-507.0,Food,2016-08-17
4147,1333.0,Other,2016-08-18
5978,-4307.0,Leisure,2016-08-18
8605,-5066.0,Subscriptions,2016-08-18
253,-2596.0,Food,2016-08-19
170,5082.0,Other,2016-08-19
3328,3363.0,Other,2016-08-20
1189,5356.0,Salary,2016-08-20
273,7812.0,Other,2016-08-21
5872,-4741.0,Subscriptions,2016-08-21
2152,-4951.0,Food,2016-08-21
4662,-4789.0,Health Insurance,2016-08-21
4314,3644.0,Salary,2016-08-22
941,-8048.0,Groceries,2016-08-22
4429,-594.0,Leisure,2016-08-22
1588,-539.0,Leisure,2016-08-22
3814,-7668.0,Food,2016-08-22
3444,9861.0,Other,2016-08-23
6047,-347.0,Investments,2016-08-23
1378,-9652.0,Subscriptions,2016-08-24
6706,-9426.0,Groceries,2016-08-25
5856,5827.0,Tips,2016-08-25
6822,-3998.0,Food,2016-08-25
4764,-9025.0,Groceries,2016-08-25
6817,-8763.0,Investments,2016-08-25
8715,1971.0,Salary,2016-08-25
3605,5423.0,Salary,2016-08-25
8780,4525.0,Other,2016-08-26
2281,-7377.0,Food,2016-08-27
17,8712.0,Salary,2016-08-27
351,6902.0,Salary,2016-08-28
535,-8368.0,Food,2016-08-28
357,-9450.0,Food,2016-08-29
4151,-6381.0,Health Insurance,2016-08-29
4481,9887.0,Tips,2016-08-30
4892,-2783.0,Subscriptions,2016-08-30
5159,5377.0,Other,2016-08-30
7218,979.0,Tips,2016-08-31
8427,8286.0,Tips,2016-08-31
1679,-1808.0,Investments,2016-09-01
5531,-7683.0,Health Insurance,2016-09-02
8609,631.0,Salary,2016-09-02
6341,1964.0,Other,2016-09-02
5660,630.0,Salary,2016-09-03
4178,4031.0,Other,2016-09-04
1496,-8015.0,Investments,2016-09-04
9276,8378.0,Salary,2016-09-04
2116,8721.0,Salary,2016-09-05
7025,-5454.0,Groceries,2016-09-05
3750,-1396.0,Subscriptions,2016-09-06
1092,674.0,Salary,2016-09-06
5057,-5666.0,Groceries,2016-09-06
1242,2754.0,Salary,2016-09-06
4321,1231.0,Other,2016-09-07
3101,6641.0,Other,2016-09-07
7856,6698.0,Other,2016-09-08
6896,-7816.0,Investments,2016-09-08
1772,3559.0,Other,2016-09-09
7580,8478.0,Salary,2016-09-10
955,1285.0,Other,2016-09-10
3081,-9237.0,Leisure,2016-09-11
9841,-8172.0,Health Insurance,2016-09-11
5301,-4517.0,Investments,2016-09-11
908,-787.0,Food,2016-09-12
1618,2594.0,Other,2016-09-12
6787,7163.0,Tips,2016-09-12
5916,-6267.0,Health Insurance,2016-09-12
2624,-3659.0,Health Insurance,2016-09-13
6908,-5406.0,Subscriptions,2016-09-13
6586,6993.0,Other,2016-09-13
5815,7965.0,Salary,2016-09-13
3291,3782.0,Tips,2016-09-13
3277,8331.0,Tips,2016-09-14
6825,1263.0,Salary,2016-09-15
5003,-988.0,Investments,2016-09-15
5036,3380.0,Other,2016-09-15
8512,-956.0,Subscriptions,2016-09-15
9009,-9120.0,Subscriptions,2016-09-15
3247,-5200.0,Subscriptions,2016-09-16
637,-9012.0,Health Insurance,2016-09-17
1682,682.0,Salary,2016-09-17
1,8053.0,Other,2016-09-18
185,-5995.0,Subscriptions,2016-09-18
8995,-1960.0,Food,2016-09-19
2214,8203.0,Salary,2016-09-19
9488,-6656.0,Leisure,2016-09-19
8159,6312.0,Other,2016-09-20
1094,7245.0,Salary,2016-09-20
8635,7082.0,Other,2016-09-21
2815,5083.0,Salary,2016-09-21
6245,4943.0,Other,2016-09-21
5794,6734.0,Tips,2016-09-22
6124,9541.0,Salary,2016-09-22
1915,-5644.0,Leisure,2016-09-22
8904,-7253.0,Subscriptions,2016-09-22
2360,3664.0,Salary,2016-09-22
5679,-6145.0,Investments,2016-09-23
61,5353.0,Tips,2016-09-23
6259,-3707.0,Food,2016-09-24
6278,-6551.0,Subscriptions,2016-09-24
1160,8804.0,Salary,2016-09-24
6138,-435.0,Investments,2016-09-24
5582,-5699.0,Leisure,2016-09-25
4611,-3981.0,Leisure,2016-09-25
2717,-4662.0,Groceries,2016-09-25
4623,7624.0,Other,2016-09-25
9118,1062.0,Tips,2016-09-26
7921,-951.0,Subscriptions,2016-09-28
4837,-9134.0,Subscriptions,2016-09-28
6148,-9327.0,Leisure,2016-09-28
5512,-4139.0,Groceries,2016-09-29
1243,-3896.0,Food,2016-09-29
7099,1419.0,Tips,2016-09-29
5269,8350.0,Salary,2016-10-01
7242,6786.0,Tips,2016-10-01
8567,8607.0,Other,2016-10-01
3425,-5804.0,Groceries,2016-10-02
946,8332.0,Other,2016-10-02
1932,-3187.0,Groceries,2016-10-04
6694,-4515.0,Subscriptions,2016-10-04
4476,3189.0,Tips,2016-10-04
9300,-8611.0,Health Insurance,2016-10-04
2083,2088.0,Salary,2016-10-05
5014,4535.0,Tips,2016-10-05
3249,7361.0,Tips,2016-10-05
2354,8040.0,Other,2016-10-06
6805,3140.0,Salary,2016-10-07
1431,8415.0,Tips,2016-10-07
6284,-1708.0,Groceries,2016-10-07
2109,8101.0,Tips,2016-10-07
106,-7360.0,Investments,2016-10-08
1424,6776.0,Tips,2016-10-08
8743,2718.0,Tips,2016-10-08
5545,-92.0,Groceries,2016-10-09
1486,-2787.0,Subscriptions,2016-10-10
7758,-8700.0,Health Insurance,2016-10-10
8643,9300.0,Other,2016-10-10
7631,-3985.0,Health Insurance,2016-10-11
496,-3760.0,Health Insurance,2016-10-12
5678,2233.0,Other,2016-10-12
6728,9692.0,Tips,2016-10-13
8353,8713.0,Other,2016-10-13
4381,-9035.0,Food,2016-10-14
8120,-6147.0,Food,2016-10-14
8613,-2550.0,Health Insurance,2016-10-14
123,-3312.0,Subscriptions,2016-10-15
5893,5502.0,Other,2016-10-15
5740,-3052.0,Food,2016-10-15
8181,4341.0,Other,2016-10-15
704,9457.0,Other,2016-10-16
6811,2889.0,Other,2016-10-17
3314,2970.0,Salary,2016-10-18
9384,2005.0,Other,2016-10-19
6051,-8072.0,Food,2016-10-19
7697,7527.0,Tips,2016-10-21
9939,-1626.0,Health Insurance,2016-10-21
7278,8438.0,Other,2016-10-22
8085,1225.0,Other,2016-10-22
9583,-7138.0,Food,2016-10-22
1995,2236.0,Tips,2016-10-22
3095,-2841.0,Food,2016-10-23
5591,9248.0,Other,2016-10-23
8250,5219.0,Other,2016-10-24
3724,8890.0,Salary,2016-10-24
5266,-8995.0,Leisure,2016-10-24
2830,1746.0,Tips,2016-10-25
3636,4181.0,Salary,2016-10-26
4410,1373.0,Tips,2016-10-26
4397,-320.0,Health Insurance,2016-10-27
9379,8429.0,Other,2016-10-27
9874,-2840.0,Investments,2016-10-28
6920,6115.0,Other,2016-10-28
4826,4062.0,Tips,2016-10-28
640,4352.0,Salary,2016-10-28
635,3419.0,Salary,2016-10-29
4756,-3910.0,Subscriptions,2016-10-30
3974,2523.0,Salary,2016-11-01
8273,-1595.0,Investments,2016-11-01
8634,-258.0,Food,2016-11-01
7528,4192.0,Other,2016-11-03
7880,3374.0,Salary,2016-11-04
4217,-6970.0,Leisure,2016-11-05
5091,1940.0,Tips,2016-11-05
9713,-9264.0,Investments,2016-11-05
3643,8224.0,Salary,2016-11-06
6161,4858.0,Tips,2016-11-06
3690,-9294.0,Health Insurance,2016-11-07
6837,-3647.0,Subscriptions,2016-11-08
3110,-5081.0,Leisure,2016-11-08
7831,5309.0,Salary,2016-11-08
2936,121.0,Salary,2016-11-08
3824,3981.0,Other,2016-11-08
6287,11.0,Other,2016-11-10
6470,-5673.0,Groceries,2016-11-10
2604,-2990.0,Groceries,2016-11-10
5840,916.0,Salary,2016-11-10
3365,4661.0,Other,2016-11-11
2046,-9688.0,Investments,2016-11-11
8102,-27.0,Subscriptions,2016-11-11
4416,-4246.0,Health Insurance,2016-11-12
39,-1102.0,Investments,2016-11-12
2010,6418.0,Tips,2016-11-13
2059,2780.0,Tips,2016-11-13
4685,-6675.0,Groceries,2016-11-15
3252,-3377.0,Health Insurance,2016-11-15
8073,-5055.0,Groceries,2016-11-17
63,-624.0,Investments,2016-11-17
3615,-8850.0,Investments,2016-11-20
6389,-2847.0,Leisure,2016-11-20
4833,9060.0,Salary,2016-11-20
556,-6546.0,Groceries,2016-11-21
924,8564.0,Tips,2016-11-23
9699,1954.0,Other,2016-11-23
5883,2422.0,Tips,2016-11-24
5698,8605.0,Tips,2016-11-25
4243,696.0,Other,2016-11-25
6142,-5309.0,Investments,2016-11-25
197,7294.0,Salary,2016-11-25
1938,3391.0,Other,2016-11-26
5336,8173.0,Other,2016-11-26
74,-6749.0,Groceries,2016-11-26
8672,-3802.0,Health Insurance,2016-11-27
958,-3271.0,Groceries,2016-11-28
4856,-4757.0,Investments,2016-11-28
5011,9161.0,Salary,2016-11-28
456,-9292.0,Investments,2016-11-29
5497,25.0,Tips,2016-11-29
3023,-7171.0,Health Insurance,2016-11-29
3360,993.0,Salary,2016-11-29
6754,-417.0,Leisure,2016-11-30
9167,8628.0,Other,2016-11-30
4678,2332.0,Salary,2016-11-30
683,4633.0,Tips,2016-11-30
7799,-4708.0,Groceries,2016-12-01
1002,4101.0,Salary,2016-12-01
3300,6960.0,Other,2016-12-02
2963,2998.0,Tips,2016-12-02
957,-4853.0,Groceries,2016-12-02
1582,-8660.0,Leisure,2016-12-03
5310,7584.0,Salary,2016-12-03
8996,937.0,Other,2016-12-03
1367,2694.0,Tips,2016-12-04
2976,9985.0,Tips,2016-12-05
6232,-207.0,Leisure,2016-12-06
124,-9807.0,Subscriptions,2016-12-06
5200,-2269.0,Investments,2016-12-07
4943,-7773.0,Health Insurance,2016-12-07
7349,-7561.0,Groceries,2016-12-07
5524,8600.0,Tips,2016-12-09
9791,-61.0,Groceries,2016-12-09
4593,-2055.0,Investments,2016-12-09
7526,-8810.0,Leisure,2016-12-09
9002,-1965.0,Leisure,2016-12-11
8088,5399.0,Tips,2016-12-11
6502,9072.0,Other,2016-12-11
680,-8405.0,Groceries,2016-12-11
1979,-9983.0,Groceries,2016-12-13
2236,-347.0,Investments,2016-12-13
4609,528.0,Salary,2016-12-13
3889,2610.0,Tips,2016-12-14
7531,2050.0,Tips,2016-12-14
144,-870.0,Leisure,2016-12-14
5212,-2007.0,Groceries,2016-12-15
6880,4340.0,Tips,2016-12-16
5775,-6506.0,Health Insurance,2016-12-17
1275,8242.0,Tips,2016-12-17
6084,-1385.0,Leisure,2016-12-18
3569,-5801.0,Food,2016-12-18
6327,-4952.0,Groceries,2016-12-18
4046,3355.0,Tips,2016-12-18
8636,-4508.0,Health Insurance,2016-12-19
3847,3279.0,Salary,2016-12-19
9474,-7816.0,Leisure,2016-12-20
6251,6186.0,Other,2016-12-21
6162,8004.0,Other,2016-12-21
9767,3476.0,Tips,2016-12-21
8651,-6080.0,Subscriptions,2016-12-21
7796,9536.0,Salary,2016-12-22
2675,-1630.0,Investments,2016-12-23
3599,7550.0,Salary,2016-12-24
6659,5860.0,Tips,2016-12-24
7344,1534.0,Salary,2016-12-25
5215,1358.0,Salary,2016-12-25
3075,-1741.0,Leisure,2016-12-25
7196,1643.0,Salary,2016-12-25
1883,4049.0,Other,2016-12-26
3858,8487.0,Salary,2016-12-27
2662,-6974.0,Food,2016-12-27
5823,1676.0,Salary,2016-12-27
1845,5072.0,Other,2016-12-27
4158,-9853.0,Groceries,2016-12-27
5769,-5214.0,Health Insurance,2016-12-28
8,1032.0,Other,2016-12-28
1910,3912.0,Other,2016-12-29
1182,-8224.0,Subscriptions,2016-12-29
6583,5773.0,Tips,2016-12-29
6882,1728.0,Salary,2016-12-29
9374,9020.0,Salary,2016-12-29
8315,-4019.0,Groceries,2016-12-29
842,7305.0,Salary,2016-12-30
5070,483.0,Tips,2016-12-30
8757,-568.0,Investments,2016-12-30
581,8799.0,Other,2016-12-31
6458,-1281.0,Health Insurance,2016-12-31
9472,2652.0,Other,2016-12-31
7293,-4405.0,Food,2016-12-31
6687,-3410.0,Leisure,2016-12-31
6402,-3157.0,Groceries,2016-12-31
5136,4732.0,Salary,2017-01-01
2879,8329.0,Tips,2017-01-02
2218,-5435.0,Health Insurance,2017-01-02
4585,6586.0,Tips,2017-01-02
393,9633.0,Other,2017-01-02
9693,2415.0,Tips,2017-01-02
5147,-9506.0,Investments,2017-01-03
7846,2127.0,Other,2017-01-03
6862,-9547.0,Food,2017-01-03
7700,7616.0,Other,2017-01-03
4079,-4848.0,Subscriptions,2017-01-04
1703,-8437.0,Investments,2017-01-04
7798,-9335.0,Investments,2017-01-04
3951,3191.0,Other,2017-01-04
743,-2721.0,Subscriptions,2017-01-04
973,5808.0,Other,2017-01-04
9561,-2421.0,Leisure,2017-01-04
1143,-7843.0,Food,2017-01-05
9351,-4901.0,Groceries,2017-01-05
1391,7630.0,Salary,2017-01-05
1324,4448.0,Salary,2017-01-06
1446,7372.0,Tips,2017-01-06
1542,9845.0,Other,2017-01-07
3992,-5294.0,Groceries,2017-01-07
575,-2339.0,Food,2017-01-08
9137,-3560.0,Investments,2017-01-08
7969,-7708.0,Groceries,2017-01-08
2858,455.0,Other,2017-01-09
5746,-5317.0,Groceries,2017-01-09
8521,8352.0,Tips,2017-01-09
8884,-483.0,Investments,2017-01-10
3165,-6800.0,Investments,2017-01-10
9414,673.0,Other,2017-01-10
8835,5405.0,Salary,2017-01-10
3249,7027.0,Other,2017-01-10
1083,8146.0,Tips,2017-01-10
4499,-455.0,Investments,2017-01-11
7424,-1227.0,Leisure,2017-01-11
1956,2186.0,Salary,2017-01-11
5565,7317.0,Other,2017-01-11
2162,-7419.0,Groceries,2017-01-12
7643,-2230.0,Groceries,2017-01-12
4795,-8876.0,Groceries,2017-01-12
1898,9402.0,Other,2017-01-13
9241,-6612.0,Leisure,2017-01-15
3061,8919.0,Tips,2017-01-15
6574,-2108.0,Groceries,2017-01-15
9218,9559.0,Salary,2017-01-15
6572,5115.0,Other,2017-01-16
9367,5851.0,Tips,2017-01-16
2203,8214.0,Tips,2017-01-16
6443,7250.0,Tips,2017-01-17
318,1344.0,Salary,2017-01-17
8416,-4849.0,Investments,2017-01-18
9730,7056.0,Other,2017-01-18
5884,7878.0,Other,2017-01-18
3304,-1797.0,Investments,2017-01-19
7530,-1902.0,Groceries,2017-01-19
6737,6093.0,Other,2017-01-20
4832,-5797.0,Food,2017-01-20
5970,-1962.0,Groceries,2017-01-20
9310,9854.0,Tips,2017-01-20
3726,6276.0,Salary,2017-01-21
842,-7918.0,Investments,2017-01-21
9956,-8310.0,Groceries,2017-01-21
7277,5685.0,Tips,2017-01-22
6863,2576.0,Tips,2017-01-22
3773,5607.0,Salary,2017-01-22
7448,-2137.0,Subscriptions,2017-01-23
3637,2198.0,Salary,2017-01-24
7886,7861.0,Salary,2017-01-24
4233,9886.0,Tips,2017-01-25
9643,6731.0,Other,2017-01-25
9023,-1699.0,Food,2017-01-25
7154,-242.0,Investments,2017-01-26
2377,4645.0,Other,2017-01-28
2568,-6359.0,Investments,2017-01-28
8414,-2683.0,Food,2017-01-29
1307,3395.0,Other,2017-01-29
8896,-3044.0,Investments,2017-01-29
1430,6374.0,Other,2017-01-29
4230,4627.0,Tips,2017-01-30
4224,2728.0,Tips,2017-01-30
1473,-2244.0,Investments,2017-01-30
4105,-5332.0,Leisure,2017-01-31
3790,-8646.0,Groceries,2017-01-31
6030,192.0,Tips,2017-01-31
8630,-9309.0,Groceries,2017-01-31
8614,6467.0,Salary,2017-02-01
5578,9258.0,Salary,2017-02-02
5682,4178.0,Tips,2017-02-03
4086,-9678.0,Groceries,2017-02-04
113,9310.0,Tips,2017-02-05
1169,-3155.0,Subscriptions,2017-02-06
6826,-993.0,Groceries,2017-02-07
5149,9478.0,Other,2017-02-07
7049,6857.0,Other,2017-02-07
5934,8977.0,Other,2017-02-08
4788,-2351.0,Subscriptions,2017-02-08
9773,-6162.0,Investments,2017-02-09
5964,-130.0,Groceries,2017-02-09
132,1071.0,Salary,2017-02-10
5393,5552.0,Other,2017-02-10
5946,3992.0,Other,2017-02-10
5376,7148.0,Other,2017-02-11
5148,-6995.0,Groceries,2017-02-12
7063,-1528.0,Groceries,2017-02-12
5779,-6665.0,Subscriptions,2017-02-12
508,-8887.0,Food,2017-02-12
8258,-4347.0,Leisure,2017-02-12
2611,-3161.0,Groceries,2017-02-13
3457,4291.0,Other,2017-02-14
2138,-1349.0,Food,2017-02-14
7384,6546.0,Salary,2017-02-14
65,3236.0,Other,2017-02-14
9789,-408.0,Investments,2017-02-16
4216,2786.0,Tips,2017-02-16
3317,-578.0,Investments,2017-02-17
7727,6385.0,Other,2017-02-17
1612,-3788.0,Groceries,2017-02-18
8048,-8414.0,Investments,2017-02-18
5859,6810.0,Tips,2017-02-18
801,4684.0,Other,2017-02-18
9730,8425.0,Salary,2017-02-18
4051,7196.0,Tips,2017-02-19
6146,-8545.0,Groceries,2017-02-21
8410,-2501.0,Subscriptions,2017-02-21
7244,9191.0,Other,2017-02-21
4047,-1082.0,Subscriptions,2017-02-23
4780,4099.0,Other,2017-02-23
6235,1133.0,Salary,2017-02-24
4555,-8598.0,Groceries,2017-02-24
1862,5598.0,Salary,2017-02-25
9756,2902.0,Other,2017-02-25
1794,-491.0,Subscriptions,2017-02-25
3783,6375.0,Other,2017-02-25
1962,9158.0,Other,2017-02-25
2052,510.0,Salary,2017-02-26
6196,-7658.0,Food,2017-02-26
8,-2734.0,Leisure,2017-02-26
4534,-5692.0,Leisure,2017-02-27
8060,6120.0,Salary,2017-02-27
3559,5935.0,Tips,2017-02-27
205,-9444.0,Food,2017-02-28
3815,-5163.0,Health Insurance,2017-03-01
3748,9361.0,Tips,2017-03-02
2048,73.0,Tips,2017-03-02
884,-1250.0,Leisure,2017-03-02
8253,8718.0,Other,2017-03-02
7135,-5537.0,Leisure,2017-03-03
3846,8610.0,Tips,2017-03-03
708,-6395.0,Food,2017-03-03
3116,-8473.0,Health Insurance,2017-03-03
7731,-6886.0,Leisure,2017-03-03
5612,-2327.0,Food,2017-03-05
4417,-4786.0,Investments,2017-03-05
2529,9396.0,Salary,2017-03-05
8941,-558.0,Subscriptions,2017-03-05
9462,1783.0,Tips,2017-03-06
2878,618.0,Tips,2017-03-07
7778,4394.0,Tips,2017-03-07
6112,1416.0,Other,2017-03-08
2065,9814.0,Other,2017-03-08
4118,5158.0,Salary,2017-03-08
5227,5898.0,Other,2017-03-08
4668,-9627.0,Groceries,2017-03-09
2565,903.0,Other,2017-03-09
8077,1675.0,Salary,2017-03-10
6847,-1783.0,Food,2017-03-10
7105,2665.0,Tips,2017-03-11
858,5353.0,Other,2017-03-12
5693,-1878.0,Investments,2017-03-12
2335,4806.0,Salary,2017-03-13
8561,707.0,Tips,2017-03-13
1428,-7091.0,Health Insurance,2017-03-13
1468,2640.0,Tips,2017-03-13
2784,-868.0,Leisure,2017-03-13
9204,577.0,Tips,2017-03-14
9428,5508.0,Tips,2017-03-14
9619,2863.0,Tips,2017-03-14
6335,4962.0,Salary,2017-03-14
3935,2603.0,Salary,2017-03-14
5696,4227.0,Other,2017-03-14
8765,4549.0,Other,2017-03-15
400,-2964.0,Leisure,2017-03-15
3729,-2337.0,Groceries,2017-03-17
8357,-9106.0,Subscriptions,2017-03-17
2755,-2612.0,Health Insurance,2017-03-17
5369,4550.0,Tips,2017-03-18
5818,3160.0,Tips,2017-03-19
4104,7750.0,Salary,2017-03-20
344,-9235.0,Health Insurance,2017-03-22
8227,7498.0,Tips,2017-03-22
4388,-7998.0,Health Insurance,2017-03-22
2239,-9123.0,Food,2017-03-23
897,-6750.0,Groceries,2017-03-23
7402,3530.0,Tips,2017-03-23
3141,-3595.0,Groceries,2017-03-24
3895,1484.0,Salary,2017-03-24
2838,754.0,Tips,2017-03-24
1422,6600.0,Tips,2017-03-24
9926,-7587.0,Leisure,2017-03-24
4606,8007.0,Other,2017-03-24
527,1367.0,Tips,2017-03-25
3645,-9257.0,Investments,2017-03-25
6085,-5525.0,Groceries,2017-03-25
9922,-5438.0,Health Insurance,2017-03-28
